date,home_team,away_team,tournament,neutral,home_score,away_score,outcome,home_win,h_win_rate,h_draw_rate,h_goals_scored_avg,h_goals_conceded_avg,h_clean_sheets_rate,h_goal_diff_avg,h_games_played,h_fifa_rank,h_elo,a_win_rate,a_draw_rate,a_goals_scored_avg,a_goals_conceded_avg,a_clean_sheets_rate,a_goal_diff_avg,a_games_played,a_fifa_rank,a_elo,rank_diff,elo_diff,h2h_win_rate,h2h_games
2021-06-18,Inglaterra,Escócia,UEFA Euro,0,0.0,0.0,draw,0,0.8,0.0,1.9,0.4,0.7,1.5,10,4,1920,0.3,0.4,1.2,1.0,0.3,0.2,10,30,1670,-26,250,0.5,2
2021-06-18,Argentina,Uruguai,Copa América,1,1.0,0.0,home_win,1,0.5,0.5,1.9,0.9,0.3,1.0,10,3,1955,0.4,0.4,1.3,1.1,0.4,0.2,10,20,1740,-17,215,0.3333333333333333,3
2021-06-19,Alemanha,Portugal,UEFA Euro,0,4.0,2.0,home_win,1,0.5,0.2,2.0,1.5,0.3,0.5,10,12,1810,0.7,0.2,2.6,0.6,0.6,2.0,10,5,1900,7,-90,0.5,0
2021-06-20,Suíça,Turquia,UEFA Euro,1,3.0,1.0,home_win,1,0.6,0.2,2.2,1.1,0.3,1.1,10,18,1770,0.5,0.2,1.7,1.5,0.3,0.2,10,29,1675,-11,95,0.5,0
2021-06-21,Ucrânia,Áustria,UEFA Euro,1,0.0,1.0,away_win,0,0.3,0.4,1.4,1.4,0.2,0.0,10,24,1710,0.4,0.3,1.4,1.3,0.2,0.1,10,26,1695,-2,15,0.5,0
2021-06-21,Argentina,Paraguai,Copa América,1,1.0,0.0,home_win,1,0.5,0.5,1.4,0.8,0.4,0.6,10,3,1955,0.3,0.6,1.1,0.9,0.4,0.2,10,63,1515,-60,440,0.0,3
2021-06-22,Escócia,Croácia,UEFA Euro,0,1.0,3.0,away_win,0,0.2,0.5,1.1,1.0,0.3,0.1,10,30,1670,0.2,0.3,1.2,1.3,0.2,-0.1,10,10,1820,20,-150,0.5,0
2021-06-22,Inglaterra,República Tcheca,UEFA Euro,0,1.0,0.0,home_win,1,0.8,0.1,1.9,0.3,0.8,1.6,10,4,1920,0.5,0.2,1.6,1.1,0.3,0.5,10,40,1620,-36,300,0.5,2
2021-06-23,Portugal,França,UEFA Euro,1,2.0,2.0,draw,0,0.6,0.2,2.5,1.0,0.5,1.5,10,5,1900,0.7,0.2,1.7,0.6,0.6,1.1,10,1,1960,4,-60,0.3333333333333333,3
2021-06-23,Brasil,Colômbia,Copa América,0,2.0,1.0,home_win,1,0.9,0.0,2.6,0.3,0.8,2.3,10,6,1980,0.4,0.3,1.4,1.5,0.5,-0.1,10,15,1790,-9,190,0.5,4
2021-06-26,Itália,Áustria,UEFA Euro,1,2.0,1.0,home_win,1,1.0,0.0,2.8,0.0,1.0,2.8,10,9,1820,0.4,0.3,1.2,1.3,0.2,-0.1,10,26,1695,-17,125,0.5,0
2021-06-27,Holanda,República Tcheca,UEFA Euro,1,0.0,2.0,away_win,0,0.8,0.1,2.9,1.0,0.5,1.9,10,7,1870,0.5,0.2,1.6,1.1,0.3,0.5,10,40,1620,-33,250,0.5,0
2021-06-27,Bélgica,Portugal,UEFA Euro,1,1.0,0.0,home_win,1,0.8,0.2,2.7,0.6,0.5,2.1,10,3,1930,0.5,0.3,2.0,1.2,0.4,0.8,10,5,1900,-2,30,0.0,1
2021-06-27,Brasil,Equador,Copa América,0,1.0,1.0,draw,0,1.0,0.0,2.8,0.3,0.8,2.5,10,6,1980,0.4,0.2,2.0,1.6,0.0,0.4,10,34,1645,-28,335,1.0,3
2021-06-28,Croácia,Espanha,UEFA Euro,1,3.0,5.0,away_win,0,0.3,0.2,1.2,1.1,0.2,0.1,10,10,1820,0.5,0.5,2.3,0.5,0.5,1.8,10,2,1940,8,-120,0.5,2
2021-06-28,França,Suíça,UEFA Euro,1,3.0,3.0,draw,0,0.7,0.3,1.9,0.6,0.6,1.3,10,1,1960,0.7,0.2,2.4,1.0,0.3,1.4,10,18,1770,-17,190,0.5,0
2021-06-28,Uruguai,Paraguai,Copa América,1,1.0,0.0,home_win,1,0.3,0.4,1.2,1.1,0.4,0.1,10,20,1740,0.3,0.5,1.1,0.9,0.4,0.2,10,63,1515,-43,225,0.6666666666666666,3
2021-06-29,Inglaterra,Alemanha,UEFA Euro,0,2.0,0.0,home_win,1,0.8,0.1,1.7,0.3,0.8,1.4,10,4,1920,0.5,0.2,2.2,1.6,0.2,0.6,10,12,1810,-8,110,0.0,2
2021-06-30,México,Panamá,Friendly,1,3.0,0.0,home_win,1,0.5,0.3,1.3,0.9,0.5,0.4,10,16,1785,0.6,0.2,2.4,0.9,0.6,1.5,10,77,1455,-61,330,0.8,5
2021-07-02,Suíça,Espanha,UEFA Euro,1,1.0,1.0,draw,0,0.7,0.2,2.6,1.2,0.3,1.4,10,18,1770,0.6,0.4,2.7,0.7,0.5,2.0,10,2,1940,16,-170,0.0,3
2021-07-02,Bélgica,Itália,UEFA Euro,1,1.0,2.0,away_win,0,0.8,0.2,2.6,0.6,0.5,2.0,10,3,1930,1.0,0.0,2.8,0.1,0.9,2.7,10,9,1820,-6,110,0.5,0
2021-07-03,Argentina,Equador,Copa América,1,3.0,0.0,home_win,1,0.6,0.4,1.6,0.7,0.4,0.9,10,3,1955,0.4,0.3,2.1,1.6,0.0,0.5,10,34,1645,-31,310,1.0,3
2021-07-03,Uruguai,Colômbia,Copa América,1,0.0,0.0,draw,0,0.4,0.3,1.1,0.9,0.5,0.2,10,20,1740,0.3,0.3,1.4,1.7,0.4,-0.3,10,15,1790,5,-50,0.5,2
2021-07-03,Ucrânia,Inglaterra,UEFA Euro,1,0.0,4.0,away_win,0,0.4,0.4,1.5,1.0,0.2,0.5,10,24,1710,0.9,0.1,1.9,0.1,0.9,1.8,10,4,1920,20,-210,0.5,0
2021-07-06,Argentina,Colômbia,Copa América,1,1.0,1.0,draw,0,0.6,0.4,1.8,0.7,0.4,1.1,10,3,1955,0.2,0.4,1.1,1.7,0.4,-0.6,10,15,1790,-12,165,0.25,4
2021-07-06,Itália,Espanha,UEFA Euro,1,1.0,1.0,draw,0,1.0,0.0,2.8,0.2,0.8,2.6,10,9,1820,0.5,0.5,2.2,0.8,0.4,1.4,10,2,1940,7,-120,0.0,2
2021-07-10,Brasil,Argentina,Copa América,0,0.0,1.0,away_win,0,0.9,0.1,1.9,0.2,0.8,1.7,10,6,1980,0.5,0.5,1.7,0.7,0.4,1.0,10,3,1955,3,25,0.6,5
2021-07-11,Estados Unidos,Haiti,Gold Cup,0,1.0,0.0,home_win,1,0.8,0.1,3.4,0.8,0.5,2.6,10,13,1805,0.5,0.2,2.6,1.1,0.3,1.5,10,83,1430,-70,375,0.5,0
2021-07-11,Inglaterra,Itália,UEFA Euro,0,1.0,1.0,draw,0,0.9,0.1,1.6,0.2,0.8,1.4,10,4,1920,0.9,0.1,2.7,0.3,0.7,2.4,10,9,1820,-5,100,0.0,1
2021-07-13,Catar,Panamá,Gold Cup,1,3.0,3.0,draw,0,0.6,0.2,1.5,1.0,0.5,0.5,10,58,1520,0.5,0.2,2.3,1.2,0.5,1.1,10,77,1455,-19,65,0.5,0
2021-07-15,Haiti,Canadá,Gold Cup,1,1.0,4.0,away_win,0,0.5,0.1,2.5,1.1,0.3,1.4,10,83,1430,0.9,0.0,4.3,0.5,0.5,3.8,10,44,1590,39,-160,0.3333333333333333,3
2021-07-18,Estados Unidos,Canadá,Gold Cup,0,1.0,0.0,home_win,1,0.9,0.0,3.5,0.7,0.5,2.8,10,13,1805,0.9,0.0,4.3,0.5,0.5,3.8,10,44,1590,-31,215,0.5,2
2021-07-18,África do Sul,Senegal,COSAFA Cup,0,0.0,0.0,draw,0,0.7,0.2,1.9,0.7,0.6,1.2,10,66,1510,0.6,0.3,1.5,0.8,0.4,0.7,10,19,1745,47,-235,0.0,2
2021-07-29,México,Canadá,Gold Cup,1,2.0,1.0,home_win,1,0.6,0.3,1.8,0.4,0.8,1.4,10,16,1785,0.9,0.0,4.1,0.4,0.6,3.7,10,44,1590,-28,195,1.0,1
2021-07-29,Estados Unidos,Catar,Gold Cup,0,1.0,0.0,home_win,1,0.9,0.0,2.4,0.7,0.5,1.7,10,13,1805,0.8,0.2,1.9,0.7,0.6,1.2,10,58,1520,-45,285,0.5,0
2021-08-01,Estados Unidos,México,Gold Cup,0,1.0,0.0,home_win,1,0.9,0.0,2.1,0.6,0.6,1.5,10,13,1805,0.6,0.3,1.8,0.4,0.8,1.4,10,16,1785,-3,20,0.3333333333333333,6
2021-09-01,Noruega,Holanda,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.5,0.1,1.3,1.1,0.5,0.2,10,11,1815,0.7,0.1,2.6,1.1,0.5,1.5,10,7,1870,4,-55,0.5,0
2021-09-02,Equador,Paraguai,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.3,0.3,1.7,1.7,0.0,0.0,10,34,1645,0.3,0.4,1.2,1.1,0.3,0.1,10,63,1515,-29,130,0.0,1
2021-09-02,Coreia do Sul,Iraque,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.7,0.0,2.0,1.1,0.5,0.9,10,22,1720,0.6,0.3,1.6,0.6,0.5,1.0,10,62,1518,-40,202,0.0,1
2021-09-04,Ucrânia,França,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.4,0.3,1.5,1.4,0.2,0.1,10,24,1710,0.5,0.5,1.8,0.8,0.5,1.0,10,1,1960,23,-250,0.0,2
2021-09-04,Haiti,Jordânia,Friendly,1,2.0,0.0,home_win,1,0.5,0.0,2.5,1.8,0.2,0.7,10,83,1430,0.3,0.3,0.8,1.1,0.4,-0.3,10,87,1415,-4,15,0.5,0
2021-09-04,Catar,Portugal,Friendly,1,1.0,3.0,away_win,0,0.6,0.2,1.6,1.1,0.5,0.5,10,58,1520,0.5,0.3,1.9,1.1,0.4,0.8,10,5,1900,53,-380,0.5,0
2021-09-05,Estados Unidos,Canadá,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.9,0.1,1.9,0.3,0.8,1.6,10,13,1805,0.7,0.1,2.7,0.6,0.5,2.1,10,44,1590,-31,215,0.6666666666666666,3
2021-09-05,Paraguai,Colômbia,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.2,0.4,1.1,1.3,0.2,-0.2,10,63,1515,0.3,0.5,1.3,1.0,0.4,0.3,10,15,1790,48,-275,0.3333333333333333,3
2021-09-05,Bélgica,República Tcheca,FIFA World Cup qualification,0,3.0,0.0,home_win,1,0.7,0.2,2.5,0.7,0.5,1.8,10,3,1930,0.4,0.2,1.1,1.1,0.3,0.0,10,40,1620,-37,310,0.5,2
2021-09-05,Suíça,Itália,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.6,0.3,2.3,1.3,0.2,1.0,10,18,1770,0.7,0.3,2.5,0.5,0.5,2.0,10,9,1820,9,-50,0.0,1
2021-09-06,África do Sul,Gana,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.5,0.4,1.3,0.5,0.7,0.8,10,66,1510,0.5,0.2,1.3,0.8,0.4,0.5,10,60,1520,6,-10,0.0,4
2021-09-07,Holanda,Turquia,FIFA World Cup qualification,0,6.0,1.0,home_win,1,0.7,0.2,2.7,0.7,0.6,2.0,10,7,1870,0.4,0.3,1.6,1.4,0.4,0.2,10,29,1675,-22,195,0.0,1
2021-09-07,Áustria,Escócia,FIFA World Cup qualification,0,0.0,1.0,away_win,0,0.4,0.1,1.2,1.6,0.3,-0.4,10,26,1695,0.3,0.4,1.2,1.2,0.4,0.0,10,30,1670,-4,25,0.0,1
2021-09-07,Iraque,Irã,FIFA World Cup qualification,1,0.0,3.0,away_win,0,0.6,0.3,1.6,0.6,0.5,1.0,10,62,1518,0.8,0.0,2.6,0.5,0.6,2.1,10,21,1725,41,-207,0.5,4
2021-09-08,Panamá,México,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.5,0.3,2.9,1.1,0.5,1.8,10,77,1455,0.8,0.1,1.9,0.3,0.7,1.6,10,16,1785,61,-330,0.0,6
2021-09-08,República Tcheca,Ucrânia,Friendly,0,1.0,1.0,draw,0,0.4,0.1,1.0,1.3,0.3,-0.3,10,40,1620,0.4,0.3,1.5,1.4,0.2,0.1,10,24,1710,16,-90,0.0,2
2021-09-09,Uruguai,Equador,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.3,0.5,0.9,0.7,0.5,0.2,10,20,1740,0.2,0.4,1.0,1.4,0.2,-0.4,10,34,1645,-14,95,0.6666666666666666,3
2021-10-06,Itália,Espanha,UEFA Nations League,0,1.0,2.0,away_win,0,0.6,0.4,1.9,0.5,0.5,1.4,10,9,1820,0.5,0.4,2.4,0.8,0.5,1.6,10,2,1940,7,-120,0.0,3
2021-10-07,Uruguai,Colômbia,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.4,0.5,1.0,0.5,0.6,0.5,10,20,1740,0.3,0.5,1.2,1.0,0.3,0.2,10,15,1790,5,-50,0.3333333333333333,3
2021-10-07,Paraguai,Argentina,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.3,0.3,1.1,1.2,0.2,-0.1,10,63,1515,0.7,0.3,2.0,0.6,0.5,1.4,10,3,1955,60,-440,0.25,4
2021-10-07,Bélgica,França,UEFA Nations League,1,2.0,3.0,away_win,0,0.8,0.1,2.0,0.6,0.6,1.4,10,3,1930,0.5,0.5,1.8,0.8,0.5,1.0,10,1,1960,2,-30,0.0,1
2021-10-07,Arábia Saudita,Japão,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.8,0.0,2.3,0.4,0.7,1.9,10,56,1530,0.8,0.0,3.9,0.5,0.6,3.4,10,17,1775,39,-245,0.3333333333333333,3
2021-10-07,México,Canadá,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.7,0.2,1.7,0.4,0.6,1.3,10,16,1785,0.6,0.2,2.0,0.7,0.4,1.3,10,44,1590,-28,195,1.0,2
2021-10-08,Turquia,Noruega,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.3,0.3,1.4,2.0,0.3,-0.6,10,29,1675,0.5,0.2,1.5,1.1,0.4,0.4,10,11,1815,18,-140,1.0,1
2021-10-09,Portugal,Catar,Friendly,0,3.0,0.0,home_win,1,0.6,0.2,2.2,1.0,0.4,1.2,10,5,1900,0.5,0.2,1.6,1.4,0.4,0.2,10,58,1520,-53,380,1.0,1
2021-10-09,Curaçao,Nova Zelândia,Friendly,1,1.0,2.0,away_win,0,0.3,0.4,1.8,1.0,0.5,0.8,10,76,1460,0.2,0.2,0.8,1.4,0.2,-0.6,10,93,1390,-17,70,0.5,0
2021-10-10,Espanha,França,UEFA Nations League,1,1.0,2.0,away_win,0,0.5,0.4,2.2,0.9,0.4,1.3,10,2,1940,0.5,0.5,2.0,1.0,0.4,1.0,10,1,1960,1,-20,1.0,1
2021-10-10,Itália,Bélgica,UEFA Nations League,0,2.0,1.0,home_win,1,0.5,0.4,1.7,0.7,0.4,1.0,10,9,1820,0.8,0.0,2.1,0.8,0.6,1.3,10,3,1930,6,-110,1.0,1
2021-10-10,Argentina,Uruguai,FIFA World Cup qualification,0,3.0,0.0,home_win,1,0.7,0.3,1.8,0.4,0.6,1.4,10,3,1955,0.4,0.5,1.0,0.5,0.6,0.5,10,20,1740,-17,215,0.3333333333333333,3
2021-10-10,Colômbia,Brasil,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.2,0.6,1.1,1.0,0.3,0.1,10,15,1790,0.8,0.1,1.8,0.4,0.6,1.4,10,6,1980,9,-190,0.0,4
2021-10-10,Panamá,Estados Unidos,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.3,0.4,1.4,1.3,0.3,0.1,10,77,1455,0.8,0.2,1.8,0.3,0.7,1.5,10,13,1805,64,-350,0.0,6
2021-10-12,Jordânia,Uzbequistão,Friendly,0,3.0,0.0,home_win,1,0.5,0.2,1.4,1.1,0.4,0.3,10,87,1415,0.5,0.0,1.7,1.1,0.3,0.6,10,68,1495,19,-80,0.0,2
2021-10-12,Irã,Coreia do Sul,FIFA World Cup qualification,0,1.0,1.0,draw,0,1.0,0.0,2.9,0.2,0.8,2.7,10,21,1725,0.7,0.1,2.0,0.9,0.5,1.1,10,22,1720,-1,5,0.0,2
2021-10-12,Japão,Austrália,FIFA World Cup qualification,0,2.0,1.0,home_win,1,0.7,0.0,3.8,0.6,0.5,3.2,10,17,1775,1.0,0.0,3.2,0.3,0.7,2.9,10,23,1715,-6,60,1.0,1
2021-10-13,Canadá,Panamá,FIFA World Cup qualification,0,4.0,1.0,home_win,1,0.4,0.4,1.7,0.8,0.3,0.9,10,44,1590,0.3,0.4,1.3,1.2,0.4,0.1,10,77,1455,-33,135,0.5,0
2021-10-14,Colômbia,Equador,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.2,0.6,1.1,1.0,0.3,0.1,10,15,1790,0.2,0.4,1.1,1.2,0.3,-0.1,10,34,1645,-19,145,0.75,4
2021-10-14,Brasil,Uruguai,FIFA World Cup qualification,0,4.0,1.0,home_win,1,0.7,0.2,1.5,0.4,0.6,1.1,10,6,1980,0.4,0.4,1.0,0.8,0.5,0.2,10,20,1740,-14,240,1.0,3
2021-10-27,México,Equador,Friendly,1,2.0,3.0,away_win,0,0.7,0.2,1.6,0.5,0.5,1.1,10,16,1785,0.2,0.5,1.1,1.1,0.4,0.0,10,34,1645,-18,140,1.0,1
2021-11-11,Austrália,Arábia Saudita,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.9,0.0,2.8,0.5,0.6,2.3,10,23,1715,0.9,0.0,2.4,0.5,0.7,1.9,10,56,1530,-33,185,1.0,1
2021-11-11,Brasil,Colômbia,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.7,0.2,1.5,0.5,0.5,1.0,10,6,1980,0.2,0.7,1.0,0.8,0.4,0.2,10,15,1790,-9,190,0.4,5
2021-11-12,Uruguai,Argentina,FIFA World Cup qualification,0,0.0,1.0,away_win,0,0.4,0.4,1.1,1.1,0.5,0.0,10,20,1740,0.8,0.2,2.0,0.3,0.7,1.7,10,3,1955,17,-215,0.0,4
2021-11-12,Itália,Suíça,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.5,0.4,1.6,0.8,0.3,0.8,10,9,1820,0.4,0.5,1.6,1.0,0.4,0.6,10,18,1770,-9,50,0.5,2
2021-11-12,Estados Unidos,México,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.7,0.2,1.3,0.4,0.6,0.9,10,13,1805,0.6,0.2,1.7,0.8,0.4,0.9,10,16,1785,-3,20,0.5,6
2021-11-14,Gana,África do Sul,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.4,0.3,1.0,0.7,0.3,0.3,10,60,1520,0.7,0.3,1.4,0.1,0.9,1.3,10,66,1510,-6,10,0.25,4
2021-11-16,Canadá,México,FIFA World Cup qualification,0,2.0,1.0,home_win,1,0.4,0.4,1.4,0.7,0.4,0.7,10,44,1590,0.5,0.2,1.4,1.0,0.3,0.4,10,16,1785,28,-195,0.0,3
2021-11-16,Argentina,Brasil,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.8,0.2,2.0,0.3,0.7,1.7,10,3,1955,0.7,0.2,1.4,0.4,0.6,1.0,10,6,1980,-3,-25,0.6,5
2021-11-16,Colômbia,Paraguai,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.2,0.7,0.9,0.7,0.4,0.2,10,15,1790,0.2,0.3,0.8,1.5,0.2,-0.7,10,63,1515,-48,275,0.3333333333333333,3
2021-11-16,Holanda,Noruega,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.7,0.2,2.8,0.8,0.5,2.0,10,7,1870,0.5,0.3,1.4,0.8,0.5,0.6,10,11,1815,-4,55,0.0,1
2021-11-16,Iraque,Coreia do Sul,FIFA World Cup qualification,1,0.0,3.0,away_win,0,0.3,0.5,1.4,1.0,0.4,0.4,10,62,1518,0.7,0.2,1.9,0.7,0.5,1.2,10,22,1720,40,-202,0.0,2
2021-12-01,Arábia Saudita,Jordânia,Arab Cup,1,0.0,1.0,away_win,0,0.9,0.1,2.3,0.3,0.8,2.0,10,56,1530,0.5,0.2,1.5,0.6,0.5,0.9,10,87,1415,-31,115,0.0,2
2021-12-04,Jordânia,Marrocos,Arab Cup,1,0.0,4.0,away_win,0,0.6,0.1,1.5,0.5,0.6,1.0,10,87,1415,1.0,0.0,2.7,0.1,0.9,2.6,10,14,1800,73,-385,0.5,0
2021-12-06,Catar,Iraque,Arab Cup,0,3.0,0.0,home_win,1,0.2,0.2,0.7,2.3,0.1,-1.6,10,58,1520,0.1,0.6,0.5,1.1,0.4,-0.6,10,62,1518,-4,2,0.5,4
2021-12-07,Marrocos,Arábia Saudita,Arab Cup,1,1.0,0.0,home_win,1,1.0,0.0,3.0,0.1,0.9,2.9,10,14,1800,0.7,0.2,1.6,0.5,0.6,1.1,10,56,1530,-42,270,0.5,0
2021-12-07,Argélia,Egito,Arab Cup,1,1.0,1.0,draw,0,0.8,0.2,3.8,0.5,0.6,3.3,10,36,1638,0.8,0.2,2.2,0.4,0.7,1.8,10,38,1630,-2,8,0.5,0
2021-12-11,Egito,Jordânia,Arab Cup,1,3.0,1.0,home_win,1,0.7,0.3,1.9,0.5,0.6,1.4,10,38,1630,0.6,0.0,1.7,1.0,0.4,0.7,10,87,1415,-49,215,0.5,0
2021-12-11,Marrocos,Argélia,Arab Cup,1,2.0,2.0,draw,0,1.0,0.0,3.0,0.1,0.9,2.9,10,14,1800,0.7,0.3,3.7,0.6,0.5,3.1,10,36,1638,-22,162,0.5,0
2021-12-15,Catar,Argélia,Arab Cup,0,1.0,2.0,away_win,0,0.4,0.2,1.5,1.8,0.3,-0.3,10,58,1520,0.6,0.4,3.4,0.7,0.5,2.7,10,36,1638,22,-118,0.0,1
2021-12-15,Tunísia,Egito,Arab Cup,1,1.0,0.0,home_win,1,0.7,0.1,1.9,0.6,0.5,1.3,10,32,1655,0.7,0.3,2.1,0.6,0.5,1.5,10,38,1630,-6,25,0.3333333333333333,3
2021-12-18,Catar,Egito,Arab Cup,0,0.0,0.0,draw,0,0.4,0.2,1.5,1.7,0.3,-0.2,10,58,1520,0.7,0.2,2.0,0.6,0.5,1.4,10,38,1630,20,-110,0.5,0
2021-12-18,Tunísia,Argélia,Arab Cup,1,0.0,2.0,away_win,0,0.7,0.1,1.7,0.6,0.5,1.1,10,32,1655,0.6,0.4,2.8,0.8,0.4,2.0,10,36,1638,-4,17,0.3333333333333333,3
2022-01-05,Argélia,Gana,Friendly,1,3.0,0.0,home_win,1,0.7,0.3,2.9,0.7,0.5,2.2,10,36,1638,0.5,0.3,1.1,0.6,0.4,0.5,10,60,1520,-24,118,0.5,0
2022-01-10,Marrocos,Gana,African Cup of Nations,1,1.0,0.0,home_win,1,0.9,0.1,3.1,0.3,0.8,2.8,10,14,1800,0.5,0.2,1.0,0.8,0.4,0.2,10,60,1520,-46,280,1.0,1
2022-01-20,Costa do Marfim,Argélia,African Cup of Nations,1,3.0,1.0,home_win,1,0.6,0.3,1.5,0.6,0.5,0.9,10,48,1570,0.5,0.4,1.8,0.7,0.5,1.1,10,36,1638,12,-68,0.0,1
2022-01-25,Senegal,Cabo Verde,African Cup of Nations,1,2.0,0.0,home_win,1,0.6,0.4,1.6,0.4,0.6,1.2,10,19,1745,0.4,0.3,1.0,1.0,0.2,0.0,10,71,1480,-52,265,1.0,2
2022-01-26,Costa do Marfim,Egito,African Cup of Nations,1,0.0,0.0,draw,0,0.6,0.3,1.6,0.6,0.5,1.0,10,48,1570,0.6,0.2,1.4,0.5,0.5,0.9,10,38,1630,10,-60,0.5,0
2022-01-27,Paraguai,Uruguai,FIFA World Cup qualification,0,0.0,1.0,away_win,0,0.1,0.4,0.6,1.5,0.2,-0.9,10,63,1515,0.3,0.3,0.8,1.4,0.4,-0.6,10,20,1740,43,-225,0.0,3
2022-01-27,Equador,Brasil,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.5,0.3,1.3,0.6,0.6,0.7,10,34,1645,0.7,0.2,1.3,0.3,0.7,1.0,10,6,1980,28,-335,0.0,3
2022-01-27,Irã,Iraque,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.9,0.1,2.8,0.3,0.7,2.5,10,21,1725,0.1,0.6,0.5,1.3,0.4,-0.8,10,62,1518,-41,207,0.4,5
2022-01-28,Jordânia,Nova Zelândia,Friendly,1,3.0,1.0,home_win,1,0.6,0.0,1.8,1.2,0.4,0.6,10,87,1415,0.5,0.0,1.0,1.1,0.3,-0.1,10,93,1390,-6,25,0.5,0
2022-01-30,Egito,Marrocos,African Cup of Nations,1,2.0,1.0,home_win,1,0.5,0.3,1.2,0.4,0.6,0.8,10,38,1630,0.8,0.2,2.4,0.5,0.7,1.9,10,14,1800,24,-170,0.5,0
2022-01-30,Canadá,Estados Unidos,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.5,0.4,1.6,0.7,0.4,0.9,10,44,1590,0.6,0.3,1.4,0.5,0.5,0.9,10,13,1805,31,-215,0.25,4
2022-02-01,Argentina,Colômbia,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.7,0.3,1.5,0.3,0.7,1.2,10,3,1955,0.2,0.6,0.7,0.6,0.4,0.1,10,15,1790,-12,165,0.0,4
2022-02-01,Japão,Arábia Saudita,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.8,0.0,1.7,0.5,0.5,1.2,10,17,1775,0.6,0.2,1.1,0.6,0.5,0.5,10,56,1530,-39,245,0.3333333333333333,3
2022-02-01,Brasil,Paraguai,FIFA World Cup qualification,0,4.0,0.0,home_win,1,0.6,0.3,1.3,0.4,0.6,0.9,10,6,1980,0.1,0.4,0.6,1.5,0.2,-0.9,10,63,1515,-57,465,0.6666666666666666,3
2022-02-02,México,Panamá,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.3,0.4,1.4,1.2,0.3,0.2,10,16,1785,0.5,0.2,1.5,1.3,0.2,0.2,10,77,1455,-61,330,0.8,5
2022-02-06,Senegal,Egito,African Cup of Nations,1,0.0,0.0,draw,0,0.7,0.3,1.9,0.5,0.5,1.4,10,19,1745,0.4,0.4,0.8,0.5,0.5,0.3,10,38,1630,-19,115,0.5,0
2022-03-24,Portugal,Turquia,FIFA World Cup qualification,0,3.0,1.0,home_win,1,0.5,0.2,2.1,1.1,0.4,1.0,10,5,1900,0.4,0.2,1.8,1.9,0.2,-0.1,10,29,1675,-24,225,0.5,0
2022-03-24,Paraguai,Equador,FIFA World Cup qualification,0,3.0,1.0,home_win,1,0.1,0.3,0.3,1.6,0.2,-1.3,10,63,1515,0.4,0.4,1.3,0.8,0.4,0.5,10,34,1645,29,-130,0.0,1
2022-03-24,Austrália,Japão,FIFA World Cup qualification,0,0.0,2.0,away_win,0,0.6,0.3,1.9,0.6,0.6,1.3,10,23,1715,0.8,0.0,1.5,0.4,0.6,1.1,10,17,1775,6,-60,0.0,2
2022-03-24,Coreia do Sul,Irã,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.8,0.2,2.0,0.3,0.7,1.7,10,22,1720,0.9,0.1,2.4,0.2,0.8,2.2,10,21,1725,1,-5,0.0,3
2022-03-24,México,Estados Unidos,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.4,0.3,1.4,1.1,0.4,0.3,10,16,1785,0.7,0.1,1.6,0.6,0.5,1.0,10,13,1805,3,-20,0.2857142857142857,7
2022-03-25,França,Costa do Marfim,Friendly,0,2.0,1.0,home_win,1,0.5,0.5,2.5,1.1,0.3,1.4,10,1,1960,0.6,0.3,1.6,0.6,0.5,1.0,10,48,1570,-47,390,0.5,0
